,Unnamed: 0,month,fir_overall_count,fir_caw_count,fir_bywomen_count,arrest_count,dir_count,ncr_count,ps_code,urban,dist_urban,treatment,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd,urban_encoded,treatment_encoded,year_YYYY,month_MM
1298,1298,2020-04-01,22,0,0,0,0,35,4052.0,Rural,5.0,Control,0.0,1.2727273,0.0,0.0,0.0,0.0,0.0,2020,3
1299,1299,2018-08-01,54,1,1,1,0,76,4052.0,Rural,5.0,Control,0.0,1.2727273,0.0,0.0,0.0,0.0,0.0,2018,7
1300,1300,2018-10-01,15,2,2,4,0,29,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,9
1301,1301,2019-02-01,24,6,5,8,0,15,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,1
1302,1302,2018-09-01,13,4,2,5,0,30,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,8
1303,1303,2018-06-01,9,1,1,2,0,13,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,5
1304,1304,2018-05-01,32,1,1,0,0,16,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,4
1305,1305,2020-05-01,12,3,3,6,0,46,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2020,4
1306,1306,2019-12-01,17,5,4,7,3,27,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,11
1307,1307,2019-11-01,28,4,4,18,7,37,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,10
1308,1308,2019-06-01,20,2,2,3,0,30,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,5
1309,1309,2018-11-01,9,0,0,0,0,26,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,10
1310,1310,2020-04-01,20,8,2,27,0,39,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2020,3
1311,1311,2019-05-01,34,11,6,16,0,39,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,4
1312,1312,2018-08-01,11,5,3,5,0,23,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,7
1313,1313,2018-07-01,18,2,1,5,0,35,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,6
1314,1314,2019-08-01,27,6,5,7,0,33,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,7
1315,1315,2020-02-01,20,3,3,6,4,27,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2020,1
1316,1316,2018-12-01,14,1,1,0,0,22,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2018,11
1317,1317,2020-01-01,15,3,2,5,3,16,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2020,0
1318,1318,2019-07-01,24,6,4,9,0,53,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,6
1319,1319,2019-09-01,12,1,1,2,1,28,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,8
1320,1320,2019-10-01,21,4,4,5,6,34,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,9
1321,1321,2020-03-01,9,3,2,2,6,20,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2020,2
1322,1322,2019-03-01,16,6,5,9,0,37,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,2
1323,1323,2019-01-01,17,2,2,1,0,20,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,0
1324,1324,2019-04-01,13,5,5,4,0,37,4053.0,Rural,5.0,Treatment,9.0,3.5325205,2.17,0.0,1.0,0.0,1.0,2019,3
1325,1325,2019-05-01,2,1,1,0,0,16,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,4
1326,1326,2019-02-01,8,2,2,2,0,12,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,1
1327,1327,2019-08-01,19,2,2,1,0,4,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,7
1328,1328,2019-04-01,11,1,1,2,0,14,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,3
1329,1329,2020-03-01,5,1,1,2,0,6,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2020,2
1330,1330,2020-01-01,11,1,1,4,0,4,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2020,0
1331,1331,2019-06-01,12,4,2,7,0,27,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,5
1332,1332,2019-10-01,11,1,1,1,0,7,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,9
1333,1333,2019-03-01,5,0,0,0,0,15,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,2
1334,1334,2020-02-01,8,0,0,0,0,2,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2020,1
1335,1335,2019-09-01,8,1,1,1,0,7,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,8
1336,1336,2020-05-01,12,2,2,2,0,5,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2020,4
1337,1337,2019-11-01,11,2,1,0,0,7,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,10
1338,1338,2018-05-01,18,1,1,1,0,16,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,4
1339,1339,2018-11-01,9,5,3,10,0,11,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,10
1340,1340,2018-06-01,6,2,2,1,0,10,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,5
1341,1341,2019-01-01,7,1,1,1,0,11,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,0
1342,1342,2020-04-01,8,1,1,0,0,13,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2020,3
1343,1343,2019-12-01,10,2,2,2,0,5,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,11
1344,1344,2019-07-01,7,2,1,3,0,13,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2019,6
1345,1345,2018-09-01,11,2,1,5,0,13,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,8
1346,1346,2018-12-01,9,1,1,1,0,3,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,11
1347,1347,2018-08-01,14,7,2,17,0,7,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,7
1348,1348,2018-07-01,11,2,1,2,0,9,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,6
1349,1349,2018-10-01,9,1,1,1,0,5,4054.0,Rural,5.0,Control,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,2018,9
1350,1350,2018-09-01,10,3,3,3,0,28,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,8
1351,1351,2019-06-01,17,1,1,1,0,15,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,5
1352,1352,2020-05-01,15,0,0,0,0,2,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2020,4
1353,1353,2020-03-01,18,2,2,6,2,10,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2020,2
1354,1354,2019-05-01,11,0,0,0,0,20,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,4
1355,1355,2019-12-01,16,0,0,0,1,10,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,11
1356,1356,2019-02-01,17,2,2,1,0,13,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,1
1357,1357,2019-04-01,11,0,0,0,0,16,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,3
1358,1358,2019-11-01,21,1,1,3,0,9,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,10
1359,1359,2018-07-01,13,2,2,8,0,27,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,6
1360,1360,2020-02-01,21,0,0,0,0,10,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2020,1
1361,1361,2018-08-01,12,2,2,1,0,34,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,7
1362,1362,2018-11-01,19,3,3,5,0,5,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,10
1363,1363,2018-05-01,20,0,0,0,0,40,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,4
1364,1364,2018-06-01,9,1,1,1,0,37,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,5
1365,1365,2019-07-01,22,0,0,0,0,17,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,6
1366,1366,2019-10-01,22,2,2,3,4,32,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,9
1367,1367,2019-09-01,19,1,1,1,0,10,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,8
1368,1368,2019-01-01,19,0,0,0,0,8,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,0
1369,1369,2020-04-01,8,1,1,2,0,3,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2020,3
1370,1370,2020-01-01,16,1,1,1,0,5,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2020,0
1371,1371,2018-10-01,22,3,3,8,0,17,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,9
1372,1372,2019-03-01,16,2,2,2,0,15,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,2
1373,1373,2018-12-01,4,0,0,0,0,10,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2018,11
1374,1374,2019-08-01,15,0,0,0,0,12,4055.0,Urban,6.0,Treatment,7.0,2.1818182,2.06,0.0,1.0,1.0,1.0,2019,7
1375,1375,2019-08-01,52,5,2,9,0,16,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,7
1376,1376,2019-06-01,56,1,1,3,0,22,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,5
1377,1377,2019-09-01,58,14,7,13,0,14,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,8
1378,1378,2019-01-01,57,7,3,8,0,17,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,0
1379,1379,2019-02-01,45,9,6,7,0,17,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,1
1380,1380,2018-11-01,30,3,3,7,0,18,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,10
1381,1381,2018-10-01,48,4,3,5,0,24,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,9
1382,1382,2018-05-01,61,3,3,2,0,21,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,4
1383,1383,2020-01-01,70,7,5,3,0,16,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,0
1384,1384,2018-12-01,31,1,1,1,0,9,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,11
1385,1385,2019-07-01,57,5,4,7,0,22,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,6
1386,1386,2020-04-01,20,5,4,1,0,9,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,3
1387,1387,2020-05-01,44,10,3,1,0,18,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,4
1388,1388,2018-08-01,38,4,3,6,0,24,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,7
1389,1389,2019-12-01,42,1,1,1,0,20,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,11
1390,1390,2019-04-01,35,1,1,1,0,14,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,3
1391,1391,2020-03-01,54,4,3,4,0,21,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,2
1392,1392,2019-03-01,41,3,1,3,0,22,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,2
1393,1393,2018-06-01,70,4,3,4,0,21,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,5
1394,1394,2018-09-01,43,2,2,3,0,20,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,8
1395,1395,2020-02-01,64,7,5,2,0,20,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020,1
1396,1396,2019-05-01,44,2,1,0,0,32,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,4
1397,1397,2019-10-01,60,8,4,14,0,33,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,9
1398,1398,2019-11-01,62,6,2,2,0,19,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2019,10
1399,1399,2018-07-01,59,1,1,0,0,17,4056.0,Urban,6.0,Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,6
1400,1400,2018-09-01,45,6,4,15,0,45,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,8
1401,1401,2019-06-01,48,6,3,18,0,63,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,5
1402,1402,2018-12-01,25,1,1,1,0,30,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,11
1403,1403,2018-10-01,44,3,1,8,0,46,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,9
1404,1404,2020-01-01,53,7,3,8,0,49,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2020,0
1405,1405,2019-02-01,57,11,4,26,0,26,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,1
1406,1406,2020-03-01,41,0,0,0,7,65,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2020,2
1407,1407,2020-04-01,29,3,2,6,0,20,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2020,3
1408,1408,2020-02-01,56,4,4,3,0,52,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2020,1
1409,1409,2018-07-01,33,10,3,18,0,73,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,6
1410,1410,2019-01-01,52,15,8,28,0,46,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,0
1411,1411,2018-11-01,51,8,3,10,0,44,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,10
1412,1412,2019-09-01,25,1,1,4,0,58,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,8
1413,1413,2019-03-01,51,12,5,30,0,53,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,2
1414,1414,2019-07-01,49,7,3,17,0,67,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,6
1415,1415,2019-04-01,39,5,3,3,0,42,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,3
1416,1416,2019-10-01,40,4,3,7,0,80,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,9
1417,1417,2019-08-01,35,1,1,2,0,60,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,7
1418,1418,2019-12-01,42,5,2,7,5,47,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,11
1419,1419,2020-05-01,42,7,2,6,0,39,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2020,4
1420,1420,2019-11-01,37,8,5,21,0,48,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,10
1421,1421,2019-05-01,30,4,3,7,0,57,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2019,4
1422,1422,2018-08-01,54,9,5,19,0,59,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,7
1423,1423,2018-05-01,72,12,6,22,0,94,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,4
1424,1424,2018-06-01,37,12,6,21,0,71,4057.0,Urban,6.0,Treatment,8.0,1.2727273,2.11,1.0,0.0,1.0,1.0,2018,5
1425,1425,2020-03-01,5,1,1,1,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2020,2
1426,1426,2018-05-01,4,0,0,0,0,5,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,4
1427,1427,2019-07-01,3,2,1,4,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,6
1428,1428,2020-05-01,16,4,1,14,0,5,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2020,4
1429,1429,2019-02-01,6,3,1,3,0,5,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,1
1430,1430,2019-12-01,7,3,3,6,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,11
1431,1431,2019-01-01,9,3,1,9,0,5,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,0
1432,1432,2018-12-01,2,0,0,0,0,10,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,11
1433,1433,2019-05-01,4,1,1,3,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,4
1434,1434,2018-10-01,8,3,3,6,0,7,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,9
1435,1435,2020-01-01,11,2,1,5,0,5,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2020,0
1436,1436,2018-07-01,6,1,1,2,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,6
1437,1437,2019-10-01,15,2,2,2,0,13,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,9
1438,1438,2019-06-01,6,0,0,0,0,3,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,5
1439,1439,2019-11-01,6,2,2,1,0,5,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,10
1440,1440,2020-02-01,6,2,2,3,0,3,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2020,1
1441,1441,2019-08-01,8,3,1,3,0,9,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,7
1442,1442,2020-04-01,11,3,1,7,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2020,3
1443,1443,2018-08-01,6,2,2,3,0,3,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,7
1444,1444,2018-06-01,3,1,1,0,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,5
1445,1445,2019-04-01,4,1,1,0,0,2,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,3
1446,1446,2018-09-01,7,3,3,4,0,12,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,8
1447,1447,2019-03-01,6,0,0,0,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,2
1448,1448,2019-09-01,7,1,1,2,0,6,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2019,8
1449,1449,2018-11-01,8,4,3,7,0,2,4058.0,Rural,5.0,Treatment,9.0,3.6573427,2.11,1.0,0.0,0.0,1.0,2018,10
1450,1450,2019-11-01,36,2,2,2,0,21,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,10
1451,1451,2018-10-01,30,2,2,1,0,37,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,9
1452,1452,2019-05-01,35,2,1,2,0,40,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,4
1453,1453,2020-04-01,15,1,1,1,0,8,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2020,3
1454,1454,2020-01-01,47,0,0,0,0,24,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2020,0
1455,1455,2018-07-01,38,1,1,1,0,44,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,6
1456,1456,2019-09-01,29,0,0,0,0,29,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,8
1457,1457,2019-02-01,26,1,1,1,0,26,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,1
1458,1458,2018-12-01,19,1,1,1,0,35,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,11
1459,1459,2019-10-01,36,2,2,5,0,49,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,9
1460,1460,2019-01-01,17,0,0,0,0,30,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,0
1461,1461,2019-07-01,32,1,1,1,0,39,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,6
1462,1462,2019-08-01,28,0,0,0,0,43,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,7
1463,1463,2018-09-01,27,3,3,3,0,36,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,8
1464,1464,2018-05-01,70,3,3,6,0,36,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,4
1465,1465,2018-06-01,56,2,2,1,0,30,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,5
1466,1466,2019-06-01,35,0,0,0,0,29,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,5
1467,1467,2020-02-01,27,3,3,2,0,20,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2020,1
1468,1468,2019-12-01,25,3,3,1,0,23,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,11
1469,1469,2019-03-01,30,0,0,0,0,22,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,2
1470,1470,2018-11-01,25,1,1,0,0,29,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,10
1471,1471,2019-04-01,30,1,1,1,0,35,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2019,3
1472,1472,2020-05-01,15,1,1,0,0,27,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2020,4
1473,1473,2018-08-01,41,2,2,2,0,47,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2018,7
1474,1474,2020-03-01,17,1,1,0,0,22,4059.0,Urban,6.0,Control,0.0,1.0833334,0.0,0.0,0.0,1.0,0.0,2020,2
1475,1475,2019-10-01,38,0,0,0,4,21,4060.0,Urban,6.0,Treatment,6.0,0.0,1.09,0.0,1.0,1.0,1.0,2019,9
1476,1476,2018-11-01,36,3,3,4,0,14,4060.0,Urban,6.0,Treatment,6.0,0.0,1.09,0.0,1.0,1.0,1.0,2018,10
1477,1477,2020-04-01,11,0,0,0,0,1,4060.0,Urban,6.0,Treatment,6.0,0.0,1.09,0.0,1.0,1.0,1.0,2020,3
