,uid,b_visit,b_pol_handling,b_safety,e_urja_knowledge,e_visit,e_pol_handling,e_safety,spw,e_gender,hh_id,member_gender,ps_code,population,urban,dist_urban,strat_pca,treatment,group,dist_id,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd,attrited
827,10742371,1.0,-0.8,3.3333333,No,0.0,-0.125,2.0,0.0007585624,Female,1074237.0,female,3045.0,100000,Urban,4.0,0.20839313,Control,control,3000.0,,0.44444445,,0.0,0.0,0.0
828,10742400,0.0,0.4,3.3333333,,,,,0.003792812,,1074240.0,male,3045.0,100000,Urban,4.0,0.20839313,Control,control,3000.0,,0.44444445,,0.0,0.0,1.0
829,10742401,0.0,-0.33333334,3.3333333,No,1.0,0.5,3.3333333,0.0007585624,Female,1074240.0,female,3045.0,100000,Urban,4.0,0.20839313,Control,control,3000.0,,0.44444445,,0.0,0.0,0.0
830,10742421,1.0,0.5,3.3333333,,,,,0.0007585624,,1074242.0,female,3045.0,100000,Urban,4.0,0.20839313,Control,control,3000.0,,0.44444445,,0.0,0.0,1.0
831,10742441,0.0,0.11111111,3.3333333,,,,,0.0007585624,,1074244.0,female,3045.0,100000,Urban,4.0,0.20839313,Control,control,3000.0,,0.44444445,,0.0,0.0,1.0
832,10742481,0.0,0.125,3.3333333,,,,,0.0007585624,,1074248.0,female,3045.0,100000,Urban,4.0,0.20839313,Control,control,3000.0,,0.44444445,,0.0,0.0,1.0
833,10752011,0.0,0.0,3.3333333,,,,,0.00037936203,,1075201.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
834,10752021,0.0,1.0,3.6666667,No,0.0,0.25,4.0,0.00037936203,Female,1075202.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
835,10752031,0.0,0.0,3.3333333,,,,,0.00037936203,,1075203.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
836,10752050,0.0,0.71428573,3.0,,,,,0.0018968101,,1075205.0,male,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
837,10752051,1.0,0.5,3.6666667,No,1.0,-1.0,1.6666666,0.00037936203,Female,1075205.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
838,10752061,0.0,1.0,3.3333333,Yes,0.0,0.625,2.6666667,0.00037936203,Female,1075206.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
839,10752071,0.0,0.0,2.6666667,No,0.0,-0.5,3.0,0.00037936203,Female,1075207.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
840,10752081,0.0,0.44444445,3.3333333,,,,,0.00037936203,,1075208.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
841,10752091,0.0,0.4,3.6666667,,,,,0.00037936203,,1075209.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
842,10752101,0.0,-1.0,2.6666667,No,0.0,-0.75,2.6666667,0.00037936203,Female,1075210.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
843,10752111,0.0,0.0,3.6666667,No,0.0,0.0,2.6666667,0.00037936203,Female,1075211.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
844,10752121,0.0,0.33333334,3.3333333,Yes,0.0,0.0,3.0,0.00037936203,Female,1075212.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
845,10752131,0.0,0.2857143,3.3333333,No,0.0,0.2857143,2.6666667,0.00037936203,Female,1075213.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
846,10752141,0.0,0.44444445,2.6666667,No,0.0,0.6666667,2.6666667,0.00037936203,Female,1075214.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
847,10752150,0.0,0.8333333,4.0,No,0.0,0.375,3.0,0.0018968101,Male,1075215.0,male,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
848,10752151,0.0,0.42857143,3.3333333,No,0.0,1.0,3.3333333,0.00037936203,Female,1075215.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
849,10752161,0.0,-0.33333334,3.3333333,No,0.0,0.42857143,3.0,0.00037936203,Female,1075216.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
850,10752171,0.0,-0.75,3.3333333,,,,,0.00037936203,,1075217.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
851,10752181,0.0,-0.11111111,3.3333333,No,0.0,0.85714287,2.3333333,0.00037936203,Female,1075218.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
852,10752191,0.0,0.11111111,3.3333333,,,,,0.00037936203,,1075219.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
853,10752200,0.0,0.6666667,4.0,,,,,0.0018968101,,1075220.0,male,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
854,10752201,0.0,0.5714286,3.6666667,,,,,0.00037936203,,1075220.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
855,10752211,0.0,-0.5555556,3.3333333,,,,,0.00037936203,,1075221.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
856,10752221,0.0,0.2,3.6666667,,,,,0.00037936203,,1075222.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
857,10752231,0.0,0.25,3.3333333,,,,,0.00037936203,,1075223.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
858,10752241,0.0,1.0,3.0,No,0.0,0.0,3.3333333,0.00037936203,Female,1075224.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
859,10752250,0.0,0.8888889,3.3333333,,,,,0.0018968101,,1075225.0,male,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
860,10752251,0.0,0.625,3.3333333,No,0.0,1.0,3.6666667,0.00037936203,Female,1075225.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
861,10752261,0.0,0.0,3.6666667,No,0.0,1.0,3.6666667,0.00037936203,Female,1075226.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
862,10752281,0.0,0.11111111,3.3333333,,,,,0.00037936203,,1075228.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
863,10752291,0.0,-0.33333334,3.0,No,0.0,0.375,3.0,0.00037936203,Female,1075229.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
864,10752311,0.0,0.0,3.6666667,No,0.0,0.5,3.3333333,0.00037936203,Female,1075231.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
865,10752321,0.0,0.0,3.3333333,,,,,0.00037936203,,1075232.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
866,10752331,0.0,0.33333334,3.0,No,0.0,0.0,3.0,0.00037936203,Female,1075233.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
867,10752341,0.0,0.125,3.0,No,0.0,1.0,3.0,0.00037936203,Female,1075234.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
868,10752350,0.0,0.16666667,3.3333333,No,0.0,0.16666667,3.6666667,0.0018968101,Male,1075235.0,male,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
869,10752351,0.0,0.125,2.0,No,0.0,0.2857143,3.3333333,0.00037936203,Female,1075235.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
870,10752371,0.0,0.0,3.3333333,,,,,0.00037936203,,1075237.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
871,10752381,0.0,0.0,3.0,,,,,0.00037936203,,1075238.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
872,10752391,0.0,-0.85714287,3.3333333,,,,,0.00037936203,,1075239.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
873,10752401,0.0,-0.85714287,2.6666667,,,,,0.00037936203,,1075240.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
874,10752411,1.0,0.11111111,3.0,No,0.0,1.0,3.3333333,0.00037936203,Female,1075241.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
875,10752421,0.0,0.7777778,2.6666667,Yes,0.0,0.0,3.0,0.00037936203,Female,1075242.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
876,10752441,0.0,,,,,,,0.00037936203,,1075244.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
877,10752451,0.0,1.0,3.6666667,,,,,0.00037936203,,1075245.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,1.0
878,10752461,0.0,0.2857143,3.3333333,No,0.0,0.875,3.0,0.00037936203,Female,1075246.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
879,10752471,0.0,0.5,2.6666667,No,0.0,0.75,4.0,0.00037936203,Female,1075247.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
880,10752481,0.0,0.25,3.3333333,Yes,1.0,1.0,3.3333333,0.00037936203,Female,1075248.0,female,3046.0,150000,Urban,4.0,-0.20651074,Control,control,3000.0,,0.083333336,,0.0,0.0,0.0
881,11512011,0.0,1.0,2.6666667,,,,,0.008299904,,1151201.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
882,11512021,0.0,0.11111111,3.6666667,No,0.0,1.0,3.0,0.008299904,Female,1151202.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
883,11512031,0.0,0.6,3.6666667,,,,,0.008299904,,1151203.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
884,11512041,0.0,0.6,3.3333333,,,,,0.008299904,,1151204.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
885,11512051,0.0,1.0,4.0,,,,,0.008299904,,1151205.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
886,11512061,0.0,0.2,4.0,No,0.0,1.0,3.0,0.008299904,Female,1151206.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
887,11512070,0.0,1.0,4.0,No,0.0,1.0,3.0,0.041499514,Male,1151207.0,male,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
888,11512071,0.0,0.5555556,3.0,No,0.0,1.0,3.0,0.008299904,Female,1151207.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
889,11512081,0.0,0.5,3.3333333,No,0.0,0.0,3.0,0.008299904,Female,1151208.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
890,11512091,0.0,0.5714286,3.6666667,,,,,0.008299904,,1151209.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
891,11512101,0.0,0.625,3.3333333,,,,,0.008299904,,1151210.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
892,11512111,0.0,-0.25,3.6666667,,,,,0.008299904,,1151211.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
893,11512121,0.0,0.6666667,4.0,No,0.0,1.0,3.6666667,0.008299904,Female,1151212.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
894,11512130,0.0,1.0,3.6666667,,,,,0.041499514,,1151213.0,male,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
895,11512131,0.0,0.6,4.0,No,0.0,1.0,3.0,0.008299904,Female,1151213.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
896,11512141,0.0,0.6,3.6666667,No,0.0,1.0,3.0,0.008299904,Female,1151214.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
897,11512151,0.0,-0.4,3.3333333,,,,,0.008299904,,1151215.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
898,11512161,0.0,0.5,3.3333333,,,,,0.008299904,,1151216.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
899,11512171,0.0,1.0,3.3333333,No,0.0,1.0,3.0,0.008299904,Female,1151217.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
900,11512181,0.0,0.2,3.3333333,,,,,0.008299904,,1151218.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
901,11512191,0.0,0.25,3.6666667,,,,,0.008299904,,1151219.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
902,11512201,0.0,0.6666667,4.0,,,,,0.008299904,,1151220.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
903,11512211,0.0,0.33333334,3.0,,,,,0.008299904,,1151221.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
904,11512221,0.0,1.0,3.6666667,,,,,0.008299904,,1151222.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
905,11512230,0.0,0.44444445,3.3333333,No,0.0,0.6666667,3.0,0.041499514,Male,1151223.0,male,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
906,11512231,0.0,0.33333334,4.0,,,,,0.008299904,,1151223.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
907,11512241,0.0,0.8,3.6666667,No,0.0,-1.0,3.0,0.008299904,Female,1151224.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
908,11512251,0.0,0.0,2.5,,,,,0.008299904,,1151225.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
909,11512260,0.0,0.44444445,3.3333333,Yes,0.0,1.0,3.3333333,0.041499514,Male,1151226.0,male,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
910,11512261,0.0,1.0,3.3333333,No,0.0,1.0,3.0,0.008299904,Female,1151226.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
911,11512271,0.0,1.0,2.6666667,No,0.0,1.0,3.3333333,0.008299904,Female,1151227.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,0.0
912,11512281,0.0,0.875,3.3333333,,,,,0.008299904,,1151228.0,female,8133.0,95000,Rural,12.0,-0.93898696,Treatment,regular mhd,8000.0,8.0,4.133333,2.3,1.0,0.0,1.0
913,11522011,0.0,-0.5,4.0,Yes,0.0,0.6,3.0,0.0073354375,Female,1152201.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
914,11522031,0.0,0.11111111,4.0,,,,,0.0073354375,,1152203.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
915,11522041,0.0,0.4,4.0,No,0.0,0.0,3.3333333,0.0073354375,Female,1152204.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
916,11522091,0.0,-0.5,3.3333333,,,,,0.0073354375,,1152209.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
917,11522101,0.0,0.6666667,4.0,,,,,0.0073354375,,1152210.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
918,11522111,0.0,0.5,3.6666667,No,0.0,0.0,3.0,0.0073354375,Female,1152211.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
919,11522121,0.0,0.5,3.0,,,,,0.0073354375,,1152212.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
920,11522130,0.0,0.75,4.0,,,,,0.036677185,,1152213.0,male,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
921,11522131,0.0,0.0,3.6666667,,,,,0.0073354375,,1152213.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
922,11522141,0.0,0.0,3.6666667,,,,,0.0073354375,,1152214.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
923,11522151,0.0,0.5,2.3333333,,,,,0.0073354375,,1152215.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
924,11522161,0.0,0.33333334,3.0,,,,,0.0073354375,,1152216.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
925,11522171,0.0,0.0,4.0,No,0.0,1.0,3.0,0.0073354375,Female,1152217.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
926,11522181,0.0,0.7777778,3.3333333,,,,,0.0073354375,,1152218.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
927,11522191,0.0,0.5,3.6666667,No,0.0,1.0,3.0,0.0073354375,Female,1152219.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
928,11522201,0.0,0.6666667,4.0,,,,,0.0073354375,,1152220.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
929,11522211,0.0,0.6666667,4.0,,,,,0.0073354375,,1152221.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
930,11522221,0.0,0.5,3.0,,,,,0.0073354375,,1152222.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
931,11522231,0.0,0.71428573,3.3333333,No,0.0,0.75,3.6666667,0.0073354375,Female,1152223.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
932,11522241,0.0,0.5,4.0,No,0.0,1.0,3.6666667,0.0073354375,Female,1152224.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
933,11522250,0.0,0.6666667,3.6666667,No,0.0,0.6666667,3.0,0.036677185,Male,1152225.0,male,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
934,11522251,0.0,0.5,3.6666667,No,0.0,,3.0,0.0073354375,Female,1152225.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
935,11522261,0.0,0.5,2.6666667,,,,,0.0073354375,,1152226.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
936,11522271,0.0,-1.0,3.6666667,,,,,0.0073354375,,1152227.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
937,11522281,0.0,1.0,4.0,,,,,0.0073354375,,1152228.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
938,11522720,0.0,0.2,3.6666667,,,,,0.036677185,,1152272.0,male,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
939,11522721,0.0,0.2857143,3.3333333,,,,,0.0073354375,,1152272.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
940,11522730,0.0,0.2857143,3.3333333,No,0.0,1.0,3.0,0.036677185,Male,1152273.0,male,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
941,11522731,0.0,0.42857143,3.6666667,,,,,0.0073354375,,1152273.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,1.0
942,11522740,0.0,0.0,3.6666667,No,0.0,1.0,3.0,0.036677185,Male,1152274.0,male,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
943,11522741,0.0,0.2857143,3.3333333,No,0.0,0.4,3.0,0.0073354375,Female,1152274.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
944,11522750,0.0,-0.2857143,3.6666667,No,0.0,-1.0,3.0,0.036677185,Male,1152275.0,male,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
945,11522751,0.0,0.5,3.3333333,No,0.0,,2.6666667,0.0073354375,Female,1152275.0,female,8134.0,131845,Rural,12.0,-1.054139,Treatment,women officers,8000.0,5.0,2.862805,0.0,0.0,1.0,0.0
946,11532011,0.0,0.5,3.3333333,Yes,0.0,1.0,4.0,0.0061852112,Female,1153201.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
947,11532021,0.0,0.33333334,3.0,No,0.0,1.0,3.3333333,0.0061852112,Female,1153202.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
948,11532031,0.0,1.0,3.3333333,,,,,0.0061852112,,1153203.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,1.0
949,11532041,0.0,0.6666667,3.6666667,No,0.0,0.6666667,3.3333333,0.0061852112,Female,1153204.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
950,11532051,0.0,0.5,3.6666667,No,0.0,1.0,4.0,0.0061852112,Female,1153205.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
951,11532061,0.0,0.85714287,2.6666667,,,,,0.0061852112,,1153206.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,1.0
952,11532071,0.0,-0.4,3.0,,,,,0.0061852112,,1153207.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,1.0
953,11532080,0.0,0.16666667,4.0,No,0.0,0.6666667,3.3333333,0.030926056,Male,1153208.0,male,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
954,11532081,0.0,-0.25,3.0,No,0.0,0.0,4.0,0.0061852112,Female,1153208.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
955,11532090,0.0,0.0,3.3333333,,,,,0.030926056,,1153209.0,male,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,1.0
956,11532091,0.0,1.0,2.6666667,Yes,0.0,1.0,3.0,0.0061852112,Female,1153209.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
957,11532101,0.0,0.5,3.6666667,No,0.0,1.0,3.6666667,0.0061852112,Female,1153210.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
958,11532111,1.0,0.75,3.3333333,,,,,0.0061852112,,1153211.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,1.0
959,11532121,0.0,0.0,3.0,No,0.0,0.875,4.0,0.0061852112,Female,1153212.0,female,8135.0,87652,Rural,12.0,-1.2954708,Control,control,8000.0,,1.4,,0.0,0.0,0.0
